list_id,list_title,list_file,list_name,list_date,list_analysis_from,list_analysis_to,list_analysis_number,list_source_from,list_source_to,list_source_number,list_method_from,list_method_to,list_method_number,list_type,list_note,matrice_dct,list_deleted,list_common,list_protected,list_hash,list_organisation,list_email,list_author,list_data_accessibility,list_doi,list_description,list_project_id
332,Sediments Spree 2000,Spree_1999_2016.mdb,Sediments_Spree_2000,2021-11-21,22254303,22254346,44,22254303,22254303,1,22254303,22254304,2,Sediments,,4,0,,0,0007302e15fd2a72b79c1a71df74b893,,,"",,,,
333,Sediments Spree 2001,Spree_1999_2016.mdb,Sediments_Spree_2001,2021-11-22,22254347,22254438,92,22254347,22254347,1,22254347,22254349,3,Sediments,,4,0,,0,7b0fd45961c933e6a81db3009c308038,,,"",,,,
334,Sediments Spree 2002,Spree_1999_2016.mdb,Sediments_Spree_2002,2021-11-22,22254439,22254555,117,22254439,22254439,1,22254439,22254439,1,Sediments,,4,0,,0,94229a7720e414ffb445c6385b048e04,Wetterskip Fryslân (waterboard),"","",,,,
365,Sediments HELCOM Pre-EMPT NKUA 13-15 310522 v2,DCT_Sediments_HELCOM Pre-EMPT_NKUA_13-15_310522_v2.xlsb,DCT_Sediments_HELCOM Pre-EMPT_NKUA_13-15_310522_v2,2022-12-04,98974261,98981451,7191,98974261,98974261,1,98974261,98974286,26,Sediments,,4,0,,0,0dca608ba895f967dbdf6d84253d5a26,National and Kapodistrian University of Athens,ntho@chem.uoa.gr,Nikolaos Thomaidis,,,,
366,Sediments HELCOM Pre-EMPT NKUA 63-94 14112022 v2,DCT_Sediments_HELCOM Pre-EMPT_NKUA_63-94_14112022_v2.xlsb,DCT_Sediments_HELCOM Pre-EMPT_NKUA_63-94_14112022_v2,2022-12-06,98981452,99046170,64719,98981452,98981452,1,98981452,98981497,46,Sediments,,4,0,,0,6da22be805f981644064f7b380024f00,National and Kapodistrian University of Athens,ntho@chem.uoa.gr,Nikolaos Thomaidis,,,,
399,SEDIMENT Dnieper2023 NKUA 09012024,DCT_SEDIMENT_Dnieper2023_NKUA_09012024.xlsb,DCT_SEDIMENT_Dnieper2023_NKUA_09012024,2024-01-30,99794002,99816801,22800,99794002,99794002,1,99794002,99794070,69,Sediments,,4,0,,dnieper,c8c9d188eb52c9c3f98b3d9334c35f50,National and Kapodistrian University of Athens,ntho@chem.uoa.gr,Nikolaos Thomaidis,,,,
409,SEDIMENT CONNECT2 NKUA 24122023,DCT_SEDIMENT_CONNECT2_NKUA_24122023.xlsb,DCT_SEDIMENT_CONNECT2_NKUA_24122023,2024-05-07,158716075,158730468,14394,158716075,158716075,1,158716075,158716101,27,Sediments,,4,0,,connect,505fb2f3c3c13bdf267c3ff1ee4d035e,National and Kapodistrian University of Athens,ntho@chem.uoa.gr,Nikolaos Thomaidis,,,,12
415,SEDIMENT UoA Target results EU4EMBLAS 30052024 v2,DCT_SEDIMENT_UoA_Target results_EU4EMBLAS_30052024_v2.xlsb,"DCT_SEDIMENT_UoA_Target results_EU4EMBLAS_30052024_v2
",2024-05-30,158793244,158807631,14388,158793244,158793244,1,158793244,158793260,17,Sediments,,4,0,,EU4EMBLAS,8f4f03bfa98b6e7b3e31e9e4f74fd98a,National and Kapodistrian University of Athens,ntho@chem.uoa.gr,Nikolaos Thomaidis,3,,,9
418,SED UoA Suspect results EU4EMBLAS 01062024 v2,DCT_SED_UoA_Suspect results_EU4EMBLAS_01062024_v2.xlsb,DCT_SED_UoA_Suspect results_EU4EMBLAS_01062024_v2,2024-06-02,158825563,158825880,318,158825563,158825563,1,158825563,158825574,12,Sediments,,4,0,,EU4EMBLAS,cb383309f532ce4a38a5dcbf470359e2,National and Kapodistrian University of Athens,ntho@chem.uoa.gr,Nikolaos Thomaidis,3,10.60954/empodat.gm51-sr89,,9
166,SEDIMENT SCARCE 1 Spain 23112018,SCARCE_SED_no_1.xlsx,DCT_SEDIMENT_SCARCE 1_Spain _23112018,2018-11-23,12037487,12038059,573,12037487,12037487,1,12037487,12037500,14,Sediments,,4,0,0,0,be7b5cba3ccd36a18d201c353787b18d,Spanish National Research Council (CSIC) - Institute of Environmental Assessment and Water Research,"","E. Barón, G. Santín, E. Eljarrat, D. Barceló",,,,
167,SEDIMENT SCARCE 2 Spain 23112018,SCARCE_SED_no_2.xlsx,DCT_SEDIMENT_SCARCE 2_Spain _23112018,2018-11-23,12038060,12042393,4334,12042393,12042393,1,12042393,12038086,27,Sediments,,4,0,0,0,f4f268791fda826708412f1a397b7805,,,,,,,
168,SEDIMENT SCARCE 3 Spain 23112018,SCARCE_SED_no_3.xlsx,DCT_SEDIMENT_SCARCE 3_Spain _23112018,2018-11-23,12042394,12043704,1311,12042394,12042394,1,12042394,12042412,19,Sediments,,4,0,0,0,9e3be245664ff10efffb202b286d55d3,Spanish National Research Council (CSIC) - Institute of Environmental Assessment and Water Research,"","Miren López de Alda , Nicola Mastroianni",,,,
169,SEDIMENT SCARCE 4 Spain 23112018,SCARCE_SED_no_4.xlsx,DCT_SEDIMENT_SCARCE 4_Spain _23112018,2018-11-23,12043705,12051853,8149,12043705,12043705,1,12043705,12043749,45,Sediments,,4,0,0,0,226388ad00e365341219a2373e647994,Spanish National Research Council (CSIC) - Institute of Environmental Assessment and Water Research,"","Quesada S., Tena A., Guillén D., Ginebreda A., Vericat D., Martínez E., Navarro-Ortega A., Batalla R.J., Barceló D.",,,,
170,SEDIMENT SCARCE 6A Spain 23112018,SCARCE_SED_no_6A.xlsx,DCT_SEDIMENT_SCARCE 6A_Spain _23112018,2018-11-23,12051854,12054035,2182,12051854,12051856,3,12051854,12051859,6,Sediments,,4,0,0,0,11d93af520530b10a36c7a0a232fa4c9,Spanish National Research Council (CSIC) - Institute of Environmental Assessment and Water Research,"",Antonio Ginebreda,,,,
171,SEDIMENT SCARCE 6B Spain 23112018,SCARCE_SED_no_6B.xlsx,DCT_SEDIMENT_SCARCE 6B_Spain _23112018,2018-11-23,12054036,12058743,4708,12054036,12054038,3,12054036,12054044,9,Sediments,,4,0,0,0,92bd06501c1f656127e6b11700491963,Spanish National Research Council (CSIC) - Institute of Environmental Assessment and Water Research,"",Antonio Ginebreda,,,,
172,SEDIMENT SCARCE 8 Spain 23112018,SCARCE_SED_no_8.xlsx,DCT_SEDIMENT_SCARCE 8_Spain _23112018,2018-11-23,12058744,12060382,1639,12058744,12058744,1,12058744,12058753,10,Sediments,,4,0,0,0,58ffc41196bd06bc896a5e5c35110d75,Spanish National Research Council (CSIC) - Institute of Environmental Assessment and Water Research,"","P. Gago-Ferrero, M.S. Díaz-Cruz, D. Barceló",,,,
178,SEDIMENT JDS3 LFU 26112018,JDS3_Final.xlsx,DCT_SEDIMENT_JDS3_LFU_26112018,2018-11-26,12061597,12104240,1973,12061597,12061613,0,12061597,12061863,0,Sediments,,4,0,176,0,00140892d8a203159803645978cf4937,Bavarian Environment Agency,juergen.diemer@lfu.bayern.de,"",,,,4
184,SEDIMENT Implementation of WFD Montenegro 2018 CETI 02062019,DCT_target_sediment_biota_MNE 2018.xlsx,DCT_SEDIMENT_Implementation of WFD Montenegro 2018_CETI_02062019,2019-06-02,12154914,12155185,272,12154914,12154914,1,12154914,12154981,68,Sediments,,4,0,,0,01ee1b4e23f38ddcad629ee1c230c22e,LLC Center for Ecotoxicological Research Podgorica,"danijela.sukovic@ceti.co.me, vladimir.zivkovic@ceti.co.me","Sukovic Danijela, Zivkovic Vladimir",,,,13
443,DCT2 SEDIMENT UBA DE PARC PFAS BB 14032025 WGS84,DCT2_SEDIMENT_UBA_DE_PARC_PFAS_BB_14032025_WGS84.xlsx,DCT2_SEDIMENT_UBA_DE_PARC_PFAS_BB_14032025_WGS84,2025-03-23,159100078,159100081,4,159100078,159100078,1,159100078,159100081,4,Sediments,,4,0,,parc_pfas,686151f395c368fd3dc361ad4ba32433,,,,,,,
444,DCT2 SEDIMENT UBA DE PARC PFAS BW 14032025 WGS84,DCT2_SEDIMENT_UBA_DE_PARC_PFAS_BW_14032025_WGS84.xlsx,DCT2_SEDIMENT_UBA_DE_PARC_PFAS_BW_14032025_WGS84,2025-03-27,159100082,159100118,37,159100082,159100082,1,159100082,159100082,1,Sediments,,4,0,,parc_pfas,04d6a8f910120d2496175326eeef53c7,,,,,,,
445,DCT2 SEDIMENT UBA DE PARC PFAS HH 14032025 WGS84,DCT2_SEDIMENT_UBA_DE_PARC_PFAS_HH_14032025_WGS84.xlsx,DCT2_SEDIMENT_UBA_DE_PARC_PFAS_HH_14032025_WGS84,2025-03-27,159100119,159102153,2035,159100119,159100119,1,159100119,159100121,3,Sediments,,4,0,,parc_pfas,c4b221ee9db04b7f5adb755decb6af79,,,,,,,
446,DCT2 SEDIMENT UBA DE PARC PFAS SN 14032025 WGS84,DCT2_SEDIMENT_UBA_DE_PARC_PFAS_SN_14032025_WGS84.xlsx,DCT2_SEDIMENT_UBA_DE_PARC_PFAS_SN_14032025_WGS84,2025-03-27,159102154,159102248,95,159102154,159102154,1,159102154,159102157,4,Sediments,,4,0,,parc_pfas,069427526fe91a45ad4071ee9e18aff6,,,,,,,
191,LC-MS target Sea sediment biota UoA 20161223 (sediments),DCT_LC-MS_target_Sea_sediment_biota_UoA_20161223.xlsx (sediments),DCT_LC-MS_target_Sea_sediment_biota_UoA_20161223 (sediments),2020-01-08,12281262,12321351,39906,12281262,12281262,1,12281262,12281319,56,Sediments,deleted (P. Oswald) 23.10.2020,4,1,,0,729b26ab0156abfa6d19a16193cac750,,,,,,,
447,DCT2 SEDIMENT UBA DE PARC PFAS ST 17032025 WGS84,DCT2_SEDIMENT_UBA_DE_PARC_PFAS_ST_17032025_WGS84.xlsx,DCT2_SEDIMENT_UBA_DE_PARC_PFAS_ST_17032025_WGS84,2025-03-27,159102249,159102342,94,159102249,159102249,1,159102249,159102249,1,Sediments,,4,0,,parc_pfas,892a0f9dd5d8414285d29ceabae7667d,,,,,,,
195,SEDIMENT Implementation of WFD Montenegro 2018 UoA 18012020,Montenegro Project - Final Target Screening Results.xlsx,DCT_SEDIMENT_Implementation of WFD Montenegro 2018_UoA_18012020,2020-01-18,12367320,12373487,6168,12367320,12367320,1,12367320,12367339,20,Sediments,,4,0,,0,3b0cde211099c38ebee67c04984b15da,,,"",,,,13
196,SEDIMENT Dniester Monitoring 2019 UoA 19012020,Dniester project_Results_final.xlsx,DCT_SEDIMENT_Dniester Monitoring 2019_UoA_19012020,2020-01-19,12373488,12382579,9092,12373488,12373488,1,12373488,12373498,11,Sediments,,4,0,,0,022a4782e03c72f54af4c3d63d45ea26,,,"",,,,15
199,SEDIMENT Siverskyi Donets Monitoring 2018 UoA 19012020,Siverskyi Donets Monitoring_Target screening_water_sediment_biota.xlsx,DCT_SEDIMENT_Siverskyi Donets Monitoring 2018_UoA_19012020,2020-01-19,12412135,12414191,2057,12412135,12412135,1,12412135,12412142,8,Sediments,,4,0,,0,e74c743dda41ed2d316636c45d3e3108,,,"",,,,16
464,DCT2 SEDIMENT UBA DE PARC PFAS NRW 16042025,DCT2_SEDIMENT_UBA_DE_PARC_PFAS_NRW_16042025.xlsx,DCT2_SEDIMENT_UBA_DE_PARC_PFAS_NRW_16042025,2025-04-19,159676918,159677223,306,159676918,159676918,1,159676918,159676918,1,Sediments,,4,0,,parc_pfas,6f2a9c981d3d36115cd95e4d880b5849,,,,,,,
473,DCT SEDIMENT PROMISCES CS1 KWB 010425 v3,DCT_SEDIMENT_PROMISCES_CS1_KWB_010425_v3.xlsb,DCT_SEDIMENT_PROMISCES_CS1_KWB_010425_v3,2025-05-05,159709077,159710996,1920,159709077,159709077,1,159709077,159709330,254,Sediments,,4,0,,promisces,a1f8b0fd68bdfbf8a72a8109adf41577,,,,,,,
229,BIO SED EMBLAS Plus UkrSCES 02072020,DCT_BIO_SED_EMBLAS_Plus_UkrSCES_02072020.xlsb,DCT_BIO_SED_EMBLAS_Plus_UkrSCES_02072020,2020-07-27,12975157,12976296,1095,12975157,12975157,1,12975157,12975172,16,Sediments,,4,0,,0,5a7198aed368524a2619ab68b6d82b4b,UA-Ukrainian scientific center of Ecology of Sea (UkrSCES),vkomorin@gmail.com,Viktor Komorin,,,,8
230,BIO SED EMBLAS UkrSCES 09212017,DCT_BIO_SED_EMBLAS_UkrSCES_09212017.xlsb,DCT_BIO_SED_EMBLAS_UkrSCES_09212017,2020-07-27,12976297,12976416,120,12976297,12976297,1,12976297,12976306,10,Sediments,deleted (P. Oswald) 23.10.2020,4,1,,0,e0c6e1c40243bb892dc7d7bee3de23ca,,,,,,,
231,BIO SED EMBLAS UoA 20161223-sediments,DCT_BIO_SED_EMBLAS_UoA_20161223.xlsb,DCT_BIO_SED_EMBLAS_UoA_20161223-sediments,2020-07-31,12976417,13016506,40090,12976417,12976417,2,12976417,12976474,58,Sediments,deleted (P. Oswald) 23.10.2020,4,1,,0,f0cb4b932d912699de990823f8bd6194,,,,,,,
233,BIO SED MHBS UkrSCES 09212016-sediments,DCT_BIO_SED_MHBS_UkrSCES_09212016.xlsb,DCT_BIO_SED_MHBS_UkrSCES_09212016-sediments,2020-07-31,13041950,13042545,596,13041950,13041950,1,13041950,13041968,19,Sediments,deleted (P. Oswald) 23.10.2020,4,1,,0,8cd4ceed078e72bc9245e122513fa840,,,,,,,
235,SED BIO EMBLAS UkrSCES 09212016,DCT_SED_BIO_EMBLAS_UkrSCES_09212016.xlsb,DCT_SED_BIO_EMBLAS_UkrSCES_09212016,2020-07-31,13043309,13043710,402,13043309,13043309,1,13043309,13043330,22,Sediments,deleted (P. Oswald) 23.10.2020,4,1,,0,85112eda935fc69d41c455f51678cec8,,,,,,,
236,SED BIO NPMS GE UkrSCES 09212016,DCT_SED_BIO_NPMS_GE_UkrSCES_09212016.xlsb,DCT_SED_BIO_NPMS_GE_UkrSCES_09212016,2020-07-31,13043711,13044387,677,13043711,13043711,1,13043711,13043733,23,Sediments,,4,0,,0,dd9cf4ef85966882a79d5d49b4262b70,UA-Ukrainian scientific center of Ecology of Sea (UkrSCES),vkomorin@gmail.com,Viktor Komorin,,,,
238,SED BIO NPMS UA UkrSCES 082017-Sediments,DCT_SED_BIO_NPMS_UA_UkrSCES_082017.xlsb,DCT_SED_BIO_NPMS_UA_UkrSCES_082017-Sediments,2020-07-31,13044811,13045239,429,,,,,,,Sediments,,4,0,,0,9f56a2762fcff3e203bc898c0b110cd5,,,,,,,
240,SED BIO NPMS UA UkrSCES 09212016-sediments,DCT_SED_BIO_NPMS_UA_UkrSCES_09212016.xlsb,DCT_SED_BIO_NPMS_UA_UkrSCES_09212016-sediments,2020-08-01,13045728,13046239,511,13045728,13045728,1,13045728,,,Sediments,deleted (P. Oswald) 23.10.2020,4,1,,0,7487672c77275e0c1fd04109f92bb5b1,,,,,,,
242,SED BIO NPMS UkrSCES 02072020-sediments,DCT_SED_BIO_NPMS_UkrSCES_02072020.xlsb,DCT_SED_BIO_NPMS_UkrSCES_02072020-sediments,2020-08-01,13046496,13047341,846,13046496,13046496,1,13046496,,,Sediments,deleted (P. Oswald) 23.10.2020,4,1,,0,068f9f23768b5f7d58e6b1e311e42e32,,,,,,,
244,SED BIO ZMN UkrSCES 09212016-sediments,DCT_SED_BIO_ZMN_UkrSCES_09212016.xlsb,DCT_SED_BIO_ZMN_UkrSCES_09212016-sediments,2020-08-01,13047942,13048345,404,,,,,,,Sediments,deleted (P. Oswald) 23.10.2020,4,1,,0,e120d5ba6f7562995566695f25ce6733,,,,,,,
246,SEDIMENT JDS4 DANUBERIVER UoA 22072020 v1-sediments,DCT_SEDIMENT_JDS4_DANUBERIVER_UoA_22072020_v1.xlsb,DCT_SEDIMENT_JDS4_DANUBERIVER_UoA_22072020_v1-sediments,2020-08-01,13074053,13083392,9340,,,,,,,Sediments,,4,0,,0,657b99ec578dd54c1d9a1d9de5272d35,,,,,,,5
247,BIO SED EMBLAS Plus UoA 02072020 v2-sediments,DCT_BIO_SED_EMBLAS_Plus_UoA_02072020v2.xlsb,DCT_BIO_SED_EMBLAS_Plus_UoA_02072020_v2-sediments,2020-08-05,13130423,13139594,9172,13130423,13130423,1,13130423,13130473,51,Sediments,"deleted (P. Oswald) 23.10.2020<br>updated 18.8.2020<br>updated 24.8.2020
",4,1,,0,c7b43e27c0136105e2ebeb14a79d9be3,,,,,,,
272,SW EMBLAS JRC 082017 v2,DCT_SW_EMBLAS_JRC_082017_v2.xlsb,DCT_SW_EMBLAS_JRC_082017_v2,2020-10-27,12892005,12894355,2351,12892005,12892006,2,12892005,12892057,53,Sea Water,Sea water,1,0,,0,e1d3b6cf48f11e95c8ba48cecda29669,European Commission Joint Research Centre,georg.hanke@ec.europa.eu,Georg Hanke,,,,6
186,GW SW WW SLUDGE Sipibel proj DOMINEAU 25062019,Base-de-donnees-SIPIBEL-DOMINEAU_2019-06-25.zip,DCT_GW_SW_WW_SLUDGE_Sipibel proj_DOMINEAU_25062019,2019-08-03,12156842,12205814,46160,12156842,12156872,31,12156842,12157025,184,"Ground water, Surface water, Waste water, Sewage sludge",,,0,,0,9cc78a9c6366a440907c7e24134079e8,,,"",,,,
346,GW JDS4 DANUBERIVER UoA 04052020 v2,DCT_GW_JDS4_DANUBERIVER_UoA_04052020_v2.xlsx,DCT_GW_JDS4_DANUBERIVER_UoA_04052020_v2,2021-12-29,12692699,12708959,16261,12692699,12692699,1,12692699,12692868,170,Ground water,205 >>,2,0,,0,61a9a51763edaec91dfd108e961f41a8,National and Kapodistrian University of Athens,ntho@chem.uoa.gr,Nikolaos Thomaidis,,10.60954/empodat.7rj5-6458,,5
347,GW JDS4 JRC 060420 v2,DCT_GW_JDS4_JRC_060420_v2.xlsx,DCT_GW_JDS4_JRC_060420_v2,2021-12-29,12763585,12764067,469,12763585,12763585,1,12763585,12763652,66,Ground water,208 >>,2,0,,0,decf8c9944424b4f4a6c8719ecfbff3c,European Commission Joint Research Centre,giulio.mariani@ec.europa.eu,Giulio Mariani,,10.60954/empodat.swft-6w47,,5
348,GW JDS4 DANUBE RIVER UFZ 180620 v4,DCT_GW_JDS4_DANUBE RIVER_UFZ_180620_v4.xlsb,DCT_GW_JDS4_DANUBE RIVER_UFZ_180620_v4,2021-12-29,12765586,12769218,3591,12765586,12765586,1,12765586,12765682,95,Ground water,210 >>,2,0,,0,725189910d3e362c5a11d0b9beab71c5,"Helmholtz Centre for Environmental Research (UFZ), DE",tobias.schulze@ufz.de,Tobias Schulze,,10.60954/empodat.0vce-fk84,,5
349,GW JDS4 LfU 26032020 v2,DCT_GW_JDS4_LfU_26032020_v2.xlsx,DCT_GW_JDS4_LfU_26032020_v2,2021-12-29,12769219,12770198,980,12769219,12769219,1,12769219,12769224,6,Ground water,211 >>,2,0,,0,92841773312c7fe45f129a3213add401,Bavarian Environment Agency,manfred.sengl@lfu.bayern.de,Manfred Sengl,,10.60954/empodat.vf8f-za30,,5
350,GW JDS4 DANUBERIVER WRI 09122019 v2,DCT_GW_JDS4_DANUBERIVER_WRI_09122019_v2.xlsb,DCT_GW_JDS4_DANUBERIVER_WRI_09122019_v2,2021-12-29,13144253,13144308,56,13144253,13144253,1,13144253,13144260,8,Ground water,254 >>,2,0,,0,dddf302d48cea44e750e17f4263a844a,"Water Research Institute (WRI), SK",jarmila.makovinska@vuvh.sk; katarina.simovicova@vuvh.sk,Jarmila Makovinska,,,,5
359,SW GW RWBL21 EAWAG 01122013 v3-ground-water,DCT_SW_GW_RWBL21_EAWAG_01122013_v3.xlsb,DCT_SW_GW_RWBL21_EAWAG_01122013_v3-ground-water,2022-03-24,27818404,27822733,4330,27818404,27818404,1,27818404,27818577,174,Ground water,,2,0,,0,dd56b15f1ddcfc695735dddc4d481ede,"Swiss Federal Institute of Aquatic Science and Technology (EAWAG), CH",juliane.hollender@eawag.ch,Prof. Dr. Juliane Hollender,,10.60954/empodat.rhq4-5v66,,
401,GW Dnieper2023 NKUA 09012024 v2,DCT_SW_GW_Dnieper2023_NKUA_09012024_v2.xlsb,DCT_GW_Dnieper2023_NKUA_09012024_v2,2024-02-02,99848223,99851080,2858,99848223,99848223,1,99848223,99848337,115,Ground water,,2,0,,dnieper,b8d7f1581b0be873387545a193d9b48d,National and Kapodistrian University of Athens,ntho@chem.uoa.gr,Nikolaos Thomaidis,,,,
420,GW PROMISCES TUWien 19062024 v2,DCT_GW_PROMISCES_TUWien_19062024_v2.xlsb,DCT_GW_PROMISCES_TUWien_19062024_v2,2024-06-30,158826544,158831437,4894,158826544,158826544,1,158826544,158826588,45,Ground water,,2,0,,promisces,1ec585936f7e2f78be29a5a5a9c72dd9,TU Wien E226.1,meiqi.liu@tuwien.ac.at,Liu Meiqi,,,,
422,GW IRSA IT PARC PFAS VENETORegion BL 08032024,DCT_GW_IRSA_IT_PARC_PFAS_VENETORegion_BL_08032024.xlsb,DCT_GW_IRSA_IT_PARC_PFAS_VENETORegion_BL_08032024,2024-07-02,158835216,158836216,1001,158835216,158835216,1,158835216,158835218,3,Ground water,,2,0,,parc_pfas,d0997f895e7a7786e80655cd8ff60ebd,ARPA VENETO,ugo.pretto@arpa.veneto.it,Pretto Ugo,2,,,10
423,GW IRSA IT PARC PFAS VENETORegion PD 18032024,DCT_GW_IRSA_IT_PARC_PFAS_VENETORegion_PD_18032024.xlsb,DCT_GW_IRSA_IT_PARC_PFAS_VENETORegion_PD_18032024,2024-07-02,158836217,158849009,12793,158836217,158836217,1,158836217,158836220,4,Ground water,,2,0,,parc_pfas,37363b2495e3f03c80d17fa66cbf5632,ARPA VENETO,ugo.pretto@arpa.veneto.it,Pretto Ugo,2,,,10
424,GW IRSA IT PARC PFAS VENETORegion RO 26032024,DCT_GW_IRSA_IT_PARC_PFAS_VENETORegion_RO_26032024.xlsb,DCT_GW_IRSA_IT_PARC_PFAS_VENETORegion_RO_26032024,2024-07-02,158849010,158856700,7691,158849010,158849010,1,158849010,158849013,4,Ground water,,2,0,,parc_pfas,cc4faebc2bb585bfda493f9ac58a29ac,ARPA VENETO,ugo.pretto@arpa.veneto.it,Pretto Ugo,2,,,10
425,GW IRSA IT PARC PFAS VENETORegion TV 26032024,DCT_GW_IRSA_IT_PARC_PFAS_VENETORegion_TV_26032024.xlsb,DCT_GW_IRSA_IT_PARC_PFAS_VENETORegion_TV_26032024,2024-07-02,158856701,158876935,20235,158856701,158856701,1,158856701,158856704,4,Ground water,,2,0,,parc_pfas,25a2908de83840078889bc40cc4997b9,ARPA VENETO,ugo.pretto@arpa.veneto.it,Pretto Ugo,2,,,10
426,GW IRSA IT PARC PFAS VENETORegion VE 12042024,DCT_GW_IRSA_IT_PARC_PFAS_VENETORegion_VE_12042024.xlsb,DCT_GW_IRSA_IT_PARC_PFAS_VENETORegion_VE_12042024,2024-07-02,158876936,158883328,6393,158876936,158876936,1,158876936,158876938,3,Ground water,,2,0,,parc_pfas,16532abcec5d30191204b5d8036163d2,ARPA VENETO,ugo.pretto@arpa.veneto.it,Pretto Ugo,2,,,10
427,GW IRSA IT PARC PFAS VENETORegion VI 15042024,DCT_GW_IRSA_IT_PARC_PFAS_VENETORegion_VI_15042024.xlsb,DCT_GW_IRSA_IT_PARC_PFAS_VENETORegion_VI_15042024,2024-07-02,158883329,158950145,66817,158883329,158883329,1,158883329,158883332,4,Ground water,,2,0,,parc_pfas,770d20c0b7ecd6dcac384f78a907d749,ARPA VENETO,ugo.pretto@arpa.veneto.it,Pretto Ugo,2,,,10
428,GW IRSA IT PARC PFAS VENETORegion VR 18042024,DCT_GW_IRSA_IT_PARC_PFAS_VENETORegion_VR_18042024.xlsb,DCT_GW_IRSA_IT_PARC_PFAS_VENETORegion_VR_18042024,2024-07-02,158950146,158995993,45848,158950146,158950146,1,158950146,158950150,5,Ground water,,2,0,,parc_pfas,37829aae740460ee2f51fcb04bce8b27,ARPA VENETO,ugo.pretto@arpa.veneto.it,Pretto Ugo,2,10.60954/empodat.da5t-nf07,,10
430,GW OVAM Belgium PARC Streefwaarden DB1 26092024 v2,DCT2_GW_OVAM_Belgium_PARC_streefwaarden DB1_26092024 v2.xlsx,DCT2_GW_OVAM_Belgium_PARC_streefwaarden DB1_26092024 v2,2024-10-02,159071446,159077619,6174,159071446,159071446,1,159071446,159072319,874,Ground water,,2,0,,parc_pfas,5f369abc7283bf46ddf45df7cbfa2fb9,"OVAM, Public Waste Agency in the region of Flanders",laetitia.six@ovam.be,Laetitia Six,1,10.60954/empodat.4q2z-q540,,10
431,GW OVAM Belgium PARC streefwaarden DB2 26092024 v2,DCT2_GW_OVAM_Belgium_PARC_streefwaarden DB2_26092024 v2.xlsx,DCT2_GW_OVAM_Belgium_PARC_streefwaarden DB2_26092024 v2,2024-10-03,159077620,159088971,11351,159077620,159077620,1,159077620,159077643,24,Ground water,,2,0,,parc_pfas,d0799e483815a4dec6ce893a45ebe138,"VMM, Flemish environment agency",laetitia.six@ovam.be,Laetitia Six,2,10.60954/empodat.esm1-wa66,,10
205,GW JDS4 DANUBERIVER UoA 04052020 v1,DCT_GW_JDS4_DANUBERIVER_UoA_04052020_v1.xlsb,DCT_GW_JDS4_DANUBERIVER_UoA_04052020_v1,2020-06-29,12692699,12708959,16261,12692699,12692699,1,12692699,12692868,170,Ground water,>> 346,2,1,0,0,ad186cb8cdfe92677f68febbcde3fe5d,,,,,,,
208,GW JDS4 JRC 200320,DCT_GW_JDS4_JRC_200320.xlsb,DCT_GW_JDS4_JRC_200320,2020-06-29,12763585,12764067,469,12763585,12763585,1,12763585,12763652,66,Ground water,>> 347,2,1,,0,e29e21e9d9222f42b2c38f707b13fecd,,,,,,,
210,GW JDS4 DANUBE RIVER UFZ 180620 v3,DCT_GW_JDS4_DANUBE RIVER_UFZ_180620_v3.xlsb,DCT_GW_JDS4_DANUBE RIVER_UFZ_180620_v3,2020-07-01,12765586,12769218,3591,12765586,12765586,1,12765586,12765682,95,Ground water,>> 348,2,1,,0,1f2bd1a8ebe163af8f53c50367ad4030,,,,,,,
466,DCT2 GW UBA DE PARC PFAS BE1 09042025,DCT2_GW_UBA_DE_PARC_PFAS_BE1_09042025.xlsx,DCT2_GW_UBA_DE_PARC_PFAS_BE1_09042025,2025-04-20,159684002,159688579,4578,159684002,159684002,1,159684002,159684005,4,Ground water,,2,0,,parc_pfas,f897d612b8974e6a4ecdb6b394167912,,,,,,,
211,GW JDS4 DANUBERIVER LfU 29062020 v1,DCT_GW_JDS4_DANUBERIVER_LfU_29062020_v1.xlsb,DCT_GW_JDS4_DANUBERIVER_LfU_29062020_v1,2020-07-02,12769219,12770198,980,12769219,12769219,1,12769219,12769224,6,Ground water,>> 349,2,1,,0,d3382da06c01bc7e36996891639f4934,,,,,,,
467,DCT2 GW UBA DE PARC PFAS BE2 11042025,DCT2_GW_UBA_DE_PARC_PFAS_BE2_11042025.xlsx,DCT2_GW_UBA_DE_PARC_PFAS_BE2_11042025,2025-04-21,159688580,159688632,53,159688580,159688580,1,159688580,159688581,2,Ground water,,2,0,,parc_pfas,65044f812293eee94ea4382251e8ddc2,,,,,,,
468,DCT2 GW UBA DE PARC PFAS BW 10042025,DCT2_GW_UBA_DE_PARC_PFAS_BW_10042025.xlsx,DCT2_GW_UBA_DE_PARC_PFAS_BW_10042025,2025-04-30,159688633,159696410,7778,159688633,159688633,1,159688633,159688638,6,Ground water,,2,0,,parc_pfas,fcee4ee5d7f6f3f5e56c278079bebdf7,,,,,,,
469,DCT2 GW UBA DE PARC PFAS HH 09042025,DCT2_GW_UBA_DE_PARC_PFAS_HH_09042025.xlsx,DCT2_GW_UBA_DE_PARC_PFAS_HH_09042025,2025-05-01,159696411,159707374,10964,159696411,159696411,1,159696411,159696414,4,Ground water,,2,0,,parc_pfas,ada37f85c5936a4f592f6d219f9eb9d2,,,,,,,
